,,,,Primary Stats,,,,,,,,,Player Usage,,,,,,Key Team Stats,,,,,,,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,,,,,,,,,Other On-Ice Stats,,,,,,,,Off-Ice Team Stats,,,,,,,,,,,,,,,,Quality of Teammates Stats,,,,,,,,,,,Quality of Competition Stats,,,,,,,,,,,,,,,,
,,,,NHL,NHL,NHL,HA,NHL,NHL,CH,HA,,,,,CH,CH,,,,,Focused on Corsi,,,,,,,,,CH,CH,NHL,CH,CH,CH,HA,HA,HA,CH,CH,,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,CH,CH,,CH,CH,CH,CH,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,,,,,,
Last Name,First Name,Position,Team,GP,G,A,A1,PTS,TOI,TOI,TOI,TOI/GP,TOI%,ZS%,RelZS%,TOI.QoT,TOI.QoC,CF.QoC,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,RelF/60,RelA/60,RelPct%,RelDf/60,iCF,iFF,iSF,iSF,ixG,iSCF,iCF,iFF,iSF,iRB,iRS,iDS,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,iPENT,iPEND,iPenDf,OZS,DZS,NZS,OTF,OZS,DZS,NZS,OZF,DZF,NZF,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,CF,CA,FF,FA,SF,SA,GF,GA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OTOI,OCF,OCA,OFF,OFA,OSF,OSA,OxGF,OxGA,OSCF,OSCA,OGF,OGA,OOZS,ODZS,ONZS,TMCF60,TMCA60,TMFF60,TMFA60,TMSF60,TMSA60,TMGF60,TMGA60,TOI.QoT,CF.QoT,xGF.QoT,OppCF60,OppCA60,OppFF60,OppFA60,OppSF60,OppSA60,OppGF60,OppGA60,TOI.QoC,CF.QoC,xGF.QoC,Pace,,,,,
Martin,Matt,LW/RW,TOR,82,0,0,0,0,1612,32.3,27.3,0.35,17.5%,71.4%,67.6%,30.4%,30.1%,88.0%,0.0%,.905,905,10.1,78.2,11.5%,-34,-68.0,-2.5,-26.5,0.7%,24.1,4,4,4,4,0.5,2,4,4,4,1,0,1,21.1,0.0,5,5,0,5,0,0,2,2,0,2,2,5.3%,0,3,0,3,0.0%,33.3%,1,0,-1,5,2,2,60,5,2,2,5,12,7,5,38,4,27,4,21,0.5,2.8,2,11,0,2,1,0,0,0,1,0,5,39,4,28,4,21,0,2,2,7,14,3,3,3,3,3,152.5,32,266,27,188,22,137,1,17,6,64,0,9,5,125,26,11.8,110.8,10.9,81.5,8.6,57.0,0.91,6.07,30.4,49.4,51.0,95.5,13.0,70.6,11.0,50.7,9.0,6.17,0.84,30.1,50.8,51.0,88.3,,,,,
Martin,Paul,D,S.J,81,0,0,0,0,9057,160.1,154.5,1.92,43.2%,8.0%,0.3%,29.2%,29.6%,88.4%,6.5%,.877,942,15.5,95.2,14.0%,-209,-79.8,6.6,-0.4,5.5%,7.0,3,3,2,3,0.1,0,3,3,3,0,1,1,34.2,0.0,2,2,0,2,0,4,2,19,4,2,19,7.7%,0,0,0,0,0.0%,0.0%,0,0,0,9,107,23,119,10,110,23,17,54,40,40,246,31,186,23,128,1.8,15.8,2,56,1,15,0,8,6,3,6,11,41,253,31,192,23,131,2,17,54,85,20,8,25,25,2,12,210.3,31,335,29,238,28,165,2,21,6,81,2,11,13,154,36,13.3,103.1,11.3,75.5,9.8,51.8,1.10,5.98,29.2,52.5,53.6,96.9,12.8,72.3,11.0,51.5,8.7,6.54,0.85,29.6,50.5,50.7,110.7,,,,,
Martinez,Alec,D,L.A,82,1,0,0,1,10973,190.1,176.6,2.23,43.4%,9.8%,5.9%,28.7%,29.9%,88.2%,3.8%,.902,941,14.9,84.1,15.1%,-211,-69.1,3.8,4.5,2.8%,-0.7,3,1,1,0,0.1,0,2,1,0,0,0,0,0.0,0.0,15,15,5,10,1,4,0,36,4,0,34,13.3%,0,1,0,1,0.0%,0.7%,0,0,0,12,110,18,179,12,110,18,21,54,26,45,256,37,176,26,112,2.9,15.0,11,53,1,11,0,9,4,4,4,13,46,257,39,177,26,113,1,11,61,79,50,15,19,14,3,8,248.0,46,329,35,236,26,157,2,19,8,70,1,15,8,196,33,13.4,86.5,10.5,60.6,7.6,40.2,0.68,5.01,28.7,55.5,53.3,97.0,12.9,72.2,11.0,51.4,8.7,6.39,0.90,29.9,50.4,50.3,99.0,,,,,
Martinook,Jordan,LW/C,ARI,77,1,2,2,3,10319,164.3,160.3,2.15,43.0%,3.0%,-6.3%,31.1%,29.7%,88.7%,12.0%,.866,986,14.6,105.6,12.2%,-246,-91.0,1.9,5.6,0.9%,-3.7,10,8,6,7,0.7,3,11,8,7,0,3,3,33.3,26.3,2,2,1,1,1,3,7,19,3,6,17,5.9%,77,105,72,92,42.3%,84.5%,0,0,0,5,161,28,102,5,162,28,10,56,43,39,286,33,211,25,142,3.4,19.4,13,66,3,19,3,19,12,2,15,21,40,285,33,210,25,141,3,19,82,112,17,6,18,20,4,11,218.0,46,363,40,274,33,175,3,27,11,100,2,27,12,117,34,16.5,112.2,14.3,83.5,11.8,54.3,1.15,8.70,31.1,45.0,43.1,99.1,12.6,73.7,10.8,52.2,8.5,6.65,0.88,29.7,51.0,50.7,120.2,,,,,
Martinsen,Andreas,LW/C,COL/MTL,64,0,1,1,1,3487,62.3,58.1,0.93,21.5%,6.4%,-3.7%,31.1%,29.8%,88.2%,7.7%,.917,994,17.5,84.8,17.1%,-68,-67.3,4.8,2.8,3.7%,2.1,5,3,3,3,0.1,0,5,3,3,0,0,0,48.0,17.5,6,6,2,4,0,1,4,4,1,4,4,4.7%,0,0,0,0,0.0%,0.0%,0,0,0,3,44,6,89,3,44,6,5,27,16,17,85,14,61,13,36,1.1,4.0,5,13,1,3,0,3,4,1,4,4,18,85,14,61,13,36,1,3,22,31,19,4,7,12,1,7,227.4,48,311,39,235,31,176,3,19,13,60,1,19,20,178,50,12.3,94.8,10.5,72.6,8.1,53.8,0.48,8.66,31.1,49.0,46.3,98.0,13.1,73.5,11.2,52.1,9.0,6.66,0.93,29.8,51.0,51.0,102.3,,,,,
Matheson,Michael,D,FLA,81,0,1,0,1,12621,209.9,200.2,2.55,48.2%,3.1%,-9.8%,28.3%,29.5%,88.1%,8.8%,.899,988,15.5,87.1,15.1%,-245,-71.6,1.4,19.2,-2.1%,-17.8,7,6,5,5,0.3,1,7,6,5,0,0,0,35.6,0.0,11,11,1,10,1,6,3,20,6,3,19,6.4%,1,0,1,0,100.0%,0.4%,3,0,-3,7,219,36,105,7,220,38,20,83,43,53,295,44,233,34,157,2.6,20.2,9,74,3,16,1,9,5,5,6,14,53,300,44,238,34,161,3,16,111,151,28,13,23,23,9,14,225.2,53,255,45,207,38,157,2,17,6,62,4,16,16,108,33,14.8,84.1,12.6,66.9,10.3,49.4,1.01,5.52,28.3,50.9,48.2,98.3,13.3,73.9,11.3,52.3,9.1,6.84,0.89,29.5,51.0,50.7,102.6,,,,,
Matthews,Auston,C,TOR,82,0,0,0,0,88,9.3,1.1,0.05,5.7%,100.0%,93.5%,29.6%,29.2%,81.4%,0.0%,.000,0,125.4,0.0,100.0%,4,125.4,115.2,-91.7,90.0%,206.9,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,2,0,2,0.0%,100.0%,0,0,0,2,0,0,38,2,0,0,1,7,0,4,0,3,0,2,0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,2,1,0,0,1,0,0,152.5,26,233,24,181,23,126,2,16,8,62,0,7,8,115,24,13.9,103.6,12.4,77.3,10.9,53.3,1.25,6.36,29.6,49.5,50.5,90.2,20.6,68.6,16.4,48.6,14.3,5.90,2.60,29.2,50.2,50.3,125.4,,,,,
Matthias,Shawn,LW/C,WPG,45,1,0,0,1,4046,67.2,63.9,1.47,28.9%,8.5%,0.1%,32.6%,29.6%,88.1%,14.3%,.891,1034,10.1,99.4,9.2%,-98,-89.4,-5.6,16.1,-6.6%,-21.7,4,4,4,4,0.3,1,4,4,4,0,0,0,15.4,0.0,0,0,0,0,0,2,0,5,2,0,5,4.6%,2,3,2,1,40.0%,5.8%,1,0,-1,3,32,17,76,3,33,17,6,30,18,11,108,8,77,7,59,0.5,6.1,1,19,1,6,0,2,1,1,1,3,11,109,8,78,7,60,1,7,24,28,9,4,15,4,2,1,164.9,43,229,35,162,25,116,3,14,9,48,1,11,12,132,32,13.5,103.4,11.7,73.9,9.3,52.3,1.52,7.49,32.6,48.7,51.9,96.3,13.0,72.3,11.1,50.7,8.5,6.77,0.78,29.6,51.3,51.1,109.5,,,,,
Mayfield,Scott,D,NYI,25,0,0,,0,31,3.2,,0.07,7.7%,0.0%,-4.2%,27.6%,27.2%,0.0%,0.0%,1.000,1000,19.0,19.0,50.0%,0,0.0,9.5,-74.1,40.8%,83.6,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,1,-1,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,1,0,10,,,,2,0,0,1,1,1,1,1,1,0.1,0.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,38.0,6,59,5,44,4,25,1,4,2,18,2,1,1,23,6,,,,,,,,,27.6,46.8,45.7,,,,,,,,,27.2,50.0,51.1,38.0,,,,,
McBain,Jamie,D,ARI,3,0,0,,0,0,0.5,,0.09,14.2%,0.0%,0.0%,25.1%,26.9%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-18.8,-94.0,-16.7%,75.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1,5,1,5,1,5,0,0,0,0,0,0,0,3,1,,,,,,,,,25.1,46.0,45.7,,,,,,,,,26.9,46.4,48.7,0.0,,,,,
McCabe,Jake,D,BUF,76,0,0,0,0,7470,135.0,120.3,1.67,37.1%,3.4%,-1.1%,29.8%,29.2%,88.6%,5.7%,.869,926,13.2,109.0,10.8%,-203,-95.8,5.4,11.3,3.4%,-5.9,1,1,0,0,0.0,0,1,1,0,0,1,1,57.1,0.0,7,7,2,5,1,3,2,19,3,2,19,8.2%,0,0,0,0,0.0%,0.0%,1,0,-1,3,84,12,129,3,84,12,8,50,35,28,231,23,187,18,153,2.1,17.1,7,63,1,20,1,11,4,6,5,17,28,231,22,187,17,153,1,20,54,45,16,7,10,16,3,5,229.1,30,373,25,293,20,205,1,25,4,89,1,14,9,189,34,9.3,112.7,7.5,89.9,5.9,65.1,0.41,6.81,29.8,46.9,48.4,98.6,12.7,74.4,10.8,52.6,8.7,6.70,0.86,29.2,51.0,50.5,122.2,,,,,
McCann,Jared,C,FLA,29,0,0,,0,34,3.1,,0.06,7.0%,100.0%,97.4%,29.9%,28.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.2,-86.8,-13.2%,73.6,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,1,0,0,8,,,,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.8,9,59,9,48,7,34,1,4,2,12,2,3,1,38,5,,,,,,,,,29.9,50.2,47.0,,,,,,,,,28.0,49.3,50.1,0.0,,,,,
McCarron,Michael,RW/C,MTL,31,0,0,,0,18,2.0,,0.04,3.4%,0.0%,-4.7%,29.6%,28.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.9,-66.1,-17.3%,52.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,1,13,,,,0,2,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.3,13,62,12,39,9,28,1,4,5,18,0,6,2,41,11,,,,,,,,,29.6,53.0,53.3,,,,,,,,,28.0,49.5,50.7,0.0,,,,,
McClement,Jay,C,CAR,65,1,0,0,1,7252,112.8,105.2,1.74,39.1%,6.2%,-1.8%,31.8%,29.5%,88.6%,17.0%,.844,1014,12.1,96.9,11.1%,-154,-84.8,-6.0,34.9,-11.4%,-40.8,8,6,4,4,0.5,2,8,6,4,0,1,1,22.0,0.0,2,1,1,0,2,2,2,8,2,2,7,3.9%,40,48,36,36,45.5%,87.8%,0,0,0,4,63,15,119,4,58,14,12,32,30,23,181,20,133,16,93,1.5,12.5,5,48,2,14,1,9,5,4,6,13,21,171,18,124,14,87,3,14,38,44,5,6,12,19,2,4,176.0,53,182,46,129,39,85,4,12,18,43,6,7,11,126,30,16.5,76.4,13.9,54.5,11.0,37.4,1.38,4.59,31.8,52.6,53.8,99.6,12.9,75.2,11.1,53.2,8.8,6.86,1.02,29.5,51.0,50.7,109.0,,,,,
McCormick,Max,RW/LW/C,OTT,7,0,0,,0,0,0.0,,0.00,0.2%,0.0%,-10.5%,27.8%,28.8%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-7.3,-116.4,-5.9%,109.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,1,,,,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16.5,2,32,0,19,0,15,0,2,0,5,0,2,2,17,4,,,,,,,,,27.8,52.5,51.6,,,,,,,,,28.8,52.8,53.2,0.0,,,,,
McCoshen,Ian,D,FLA,3,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
McDavid,Connor,C,EDM,82,1,1,0,2,3949,79.7,62.2,0.84,24.0%,21.5%,18.1%,30.3%,30.0%,88.0%,25.0%,.874,1124,8.6,89.4,8.8%,-94,-80.8,-3.8,-8.3,-2.4%,4.6,3,3,3,3,0.3,2,3,3,3,0,0,0,15.5,0.0,1,1,0,1,0,3,8,6,3,8,5,4.9%,12,15,11,15,44.4%,41.3%,0,2,2,10,37,16,105,10,36,16,8,33,22,10,103,10,75,8,55,0.7,6.5,3,23,2,7,0,5,0,1,0,6,10,105,10,77,8,56,2,7,26,37,10,3,6,15,2,10,252.9,52,412,41,279,30,192,3,29,7,103,2,13,8,227,39,13.9,105.9,11.3,73.4,8.3,52.1,0.48,6.08,30.3,47.9,46.2,96.9,13.2,72.1,11.2,51.3,8.7,6.44,0.80,30.0,50.6,50.7,98.0,,,,,
McDonagh,Ryan,D,NYR,77,1,0,0,1,10924,185.8,175.4,2.35,53.0%,6.1%,-9.3%,28.7%,29.9%,88.5%,14.1%,.852,993,19.3,91.6,17.4%,-218,-72.3,1.1,12.3,-1.3%,-11.2,8,7,5,5,0.6,1,7,6,4,0,0,0,21.0,0.0,7,7,2,5,2,6,7,21,6,7,20,7.2%,0,0,0,0,0.0%,0.0%,0,3,3,11,170,44,113,11,168,44,19,66,58,57,276,51,207,42,145,4.0,19.2,16,84,6,21,0,10,7,4,7,14,59,275,53,207,43,145,6,22,89,136,21,12,18,33,1,6,164.9,50,218,39,166,29,124,3,15,12,54,3,15,18,99,26,18.4,92.6,15.3,69.6,12.3,50.1,1.65,7.20,28.7,47.4,48.5,98.8,12.9,74.6,11.0,52.8,8.7,6.87,0.90,29.9,50.8,50.6,110.9,,,,,
McDonald,Colin,RW/C,PHI,3,0,0,,0,0,0.1,,0.01,2.3%,0.0%,0.0%,,,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,-113.2,0.0%,113.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,4,0,3,0,2,0,0,0,1,0,0,0,2,1,,,,,,,,,NA,NA,NA,,,,,,,,,NA,NA,NA,0.0,,,,,
McEneny,Evan,D,VAN,1,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
McGinn,Brock,LW,CAR,57,0,1,1,1,2691,46.4,42.8,0.78,24.0%,23.5%,17.2%,32.1%,29.5%,87.9%,15.5%,.795,949,13.5,62.7,17.7%,-37,-49.2,-0.4,-2.9,0.2%,2.5,2,2,2,2,0.1,1,2,2,2,0,0,0,33.4,10.0,1,1,0,1,0,0,3,1,0,3,1,2.2%,0,1,0,1,0.0%,3.8%,0,0,0,4,13,9,70,4,13,9,4,9,13,10,45,7,31,7,19,0.4,2.8,1,8,1,4,0,2,0,0,0,2,10,48,6,33,6,20,1,4,9,17,8,1,2,9,0,1,147.2,34,161,27,114,19,77,2,10,10,43,2,7,7,103,25,16.0,77.6,14.2,56.6,11.1,38.4,1.88,5.01,32.1,51.6,52.6,94.9,13.1,71.7,11.0,50.9,8.9,6.10,1.09,29.5,50.9,51.0,76.2,,,,,
McGinn,Jamie,LW/RW,ARI,72,0,0,,0,15,2.7,,0.02,3.2%,100.0%,93.8%,29.6%,29.3%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-12.4,-109.0,-10.2%,96.6,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,1,0,1,17,,,,0,7,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,82.0,17,149,17,109,13,69,2,10,6,33,0,9,4,60,13,,,,,,,,,29.6,44.6,41.4,,,,,,,,,29.3,51.1,50.3,0.0,,,,,
McIlrath,Dylan,D,FLA/NYR,6,0,0,0,0,66,1.8,1.1,0.22,22.0%,0.0%,0.0%,29.3%,28.9%,86.7%,0.0%,1.000,1000,0.0,44.0,0.0%,-1,-44.0,-37.9,-50.8,-28.6%,12.8,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,1,1,3,0,1,1,0,1,1,0,1,0,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,6.3,4,10,3,7,3,6,0,0,0,2,0,0,0,7,1,13.8,86.1,11.5,68.9,8.8,48.8,0.75,6.34,29.3,52.2,48.7,106.9,16.4,83.0,14.3,58.4,11.2,8.74,0.90,28.9,49.9,51.7,44.0,,,,,
McKegg,Greg,C,FLA/T.B,46,0,0,0,0,1274,24.6,21.2,0.49,18.5%,0.0%,-5.3%,30.9%,29.5%,87.8%,0.0%,.957,957,10.5,86.9,10.8%,-29,-76.4,-1.7,12.0,-3.2%,-13.6,1,1,1,1,0.0,0,1,1,1,0,0,0,21.0,0.0,0,0,1,-1,0,1,0,0,1,0,0,0.0%,3,3,3,3,50.0%,30.0%,1,0,-1,0,15,5,29,0,15,5,1,17,4,4,33,3,30,3,23,0.1,1.9,0,5,0,1,0,0,0,2,0,2,4,33,3,30,3,23,0,1,13,7,3,1,4,1,3,2,108.0,22,135,18,110,16,77,1,9,3,35,3,8,5,89,14,15.0,84.8,12.4,67.9,10.3,49.2,1.03,5.20,30.9,50.3,48.1,97.1,13.5,73.6,11.5,51.5,9.4,6.90,0.85,29.5,50.7,51.0,97.5,,,,,
McKenzie,Curtis,LW,DAL,53,0,0,0,0,3131,52.7,52.2,0.99,25.0%,2.3%,-6.0%,30.1%,29.6%,88.0%,19.6%,.885,1081,16.6,99.0,14.4%,-72,-82.4,1.0,14.4,-1.2%,-13.3,5,4,2,2,0.2,0,5,4,2,0,0,0,35.0,0.0,3,3,2,1,2,1,3,3,1,3,3,3.6%,0,0,0,0,0.0%,0.0%,1,0,-1,1,41,8,61,1,45,8,5,22,15,13,84,11,64,7,41,0.8,6.1,3,17,1,4,0,7,0,1,0,8,16,89,14,69,8,45,2,6,20,30,15,5,4,7,4,4,158.2,41,223,36,157,22,109,2,14,8,51,2,19,11,122,30,13.7,99.8,11.6,73.0,8.3,51.8,0.79,8.83,30.1,50.3,50.1,96.7,13.2,71.8,11.2,51.3,9.0,6.02,0.84,29.6,50.6,49.6,115.6,,,,,
McLeod,Cody,LW/RW,COL/NSH,59,0,0,0,0,81,3.3,1.0,0.03,5.5%,0.0%,-9.4%,27.3%,30.2%,85.8%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.9,-81.5,-14.6%,67.5,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,1,0,1,0.0%,100.0%,0,0,0,0,0,1,17,0,0,1,0,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.0,13,76,12,54,11,34,1,4,2,17,2,3,5,48,17,2.5,57.2,2.5,50.6,2.5,43.5,0.00,5.36,27.3,47.6,44.9,96.6,16.0,74.4,13.3,52.6,10.9,5.60,1.15,30.2,49.5,50.0,0.0,,,,,
McNabb,Brayden,D,L.A,49,0,0,0,0,1666,34.5,27.3,0.61,21.0%,8.0%,-1.1%,29.9%,30.0%,87.5%,0.0%,.857,857,11.8,66.9,15.0%,-28,-55.1,-3.9,-8.9,-2.2%,5.0,1,0,0,0,0.0,0,1,0,0,0,0,0,NA,0.0,4,4,0,4,0,1,0,5,1,0,5,14.7%,0,0,0,0,0.0%,0.0%,0,0,0,2,23,4,43,2,23,4,1,10,3,6,34,4,21,4,14,0.3,1.5,2,4,0,2,0,2,0,0,0,2,6,34,4,21,4,14,0,2,16,13,9,2,5,3,1,0,129.9,34,164,27,126,19,80,2,10,7,37,1,4,10,100,21,13.6,88.2,11.2,63.4,7.9,41.5,0.69,5.13,29.9,54.0,53.2,90.6,13.0,66.7,11.1,47.7,8.8,5.57,0.85,30.0,50.8,50.7,78.7,,,,,
McNeill,Mark,C/RW,DAL,1,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Mcquaid,Adam,D,BOS,77,0,1,1,1,11016,185.2,172.3,2.34,43.6%,8.9%,3.8%,28.5%,29.6%,88.5%,12.9%,.862,991,15.5,86.9,15.1%,-213,-71.4,2.9,10.3,1.1%,-7.3,2,2,2,2,0.2,1,2,2,2,0,0,0,32.0,11.5,12,12,8,4,0,2,1,42,1,1,38,14.8%,0,0,0,0,0.0%,0.0%,3,0,-3,13,133,19,121,13,134,20,17,68,32,46,257,39,175,31,114,2.7,15.6,10,52,4,15,1,10,2,5,3,15,46,260,39,177,31,117,4,17,75,90,27,23,18,23,6,9,239.6,50,306,44,228,37,158,3,18,8,66,4,11,10,188,27,14.2,85.7,12.4,64.3,10.5,43.4,1.15,4.76,28.5,54.5,56.1,97.0,12.6,73.4,10.8,51.8,8.8,6.52,0.90,29.6,50.6,50.3,102.4,,,,,
Megan,Wade,C,STL,3,0,0,0,0,80,1.7,1.3,0.49,15.3%,0.0%,0.0%,32.0%,29.6%,88.6%,0.0%,.000,0,0.0,120.1,0.0%,-3,-120.1,0.0,43.9,0.0%,-43.9,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,1,1,1,1,50.0%,66.7%,0,0,0,0,3,0,1,0,3,0,0,1,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,9.5,0,12,0,8,0,5,0,1,0,2,0,0,0,6,0,11.8,80.6,11.0,58.6,9.6,38.2,0.18,3.52,32.0,50.3,50.7,82.2,10.6,60.7,9.3,41.6,8.4,4.58,0.76,29.6,48.3,45.8,120.1,,,,,
Megna,Jaycob,D,ANA,1,0,0,,0,59,1.0,,0.98,19.5%,0.0%,-50.0%,26.2%,31.2%,0.0%,0.0%,1.000,1000,0.0,61.2,0.0%,-1,-61.2,-14.8,2.0,-20.0%,-16.8,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,0,0,0,1,0,1,0,1,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1,1,4,1,1,1,1,0,0,0,1,0,0,1,1,0,,,,,,,,,26.2,48.2,48.8,,,,,,,,,31.2,51.9,50.5,61.2,,,,,
